Geohash,GeohashBounds,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Location,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version
9u8f0t6,"POLYGON((-100.170593261719 25.6929016113281, -100.169219970703 25.6929016113281, -100.169219970703 25.6942749023437, -100.170593261719 25.6942749023437, -100.170593261719 25.6929016113281))",25.693,-100.171,25.694,-100.169,POINT(-100.1699 25.69386),25.694,-100.17,,Guadalupe,Nuevo León,Mexico,MX-NLE,0.003,3,2020-10-02,5.1
9u8f0ty,"POLYGON((-100.165100097656 25.6956481933594, -100.163726806641 25.6956481933594, -100.163726806641 25.697021484375, -100.165100097656 25.697021484375, -100.165100097656 25.6956481933594))",25.696,-100.165,25.697,-100.164,POINT(-100.16441 25.69634),25.696,-100.164,,Guadalupe,Nuevo León,Mexico,MX-NLE,0.112,35,2020-10-02,5.1
9u89zqv,"POLYGON((-100.221405029297 25.6571960449219, -100.220031738281 25.6571960449219, -100.220031738281 25.6585693359375, -100.221405029297 25.6585693359375, -100.221405029297 25.6571960449219))",25.657,-100.221,25.659,-100.22,POINT(-100.22045 25.65731),25.657,-100.22,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.083,3,2020-10-02,5.1
9u8cb76,"POLYGON((-100.181579589844 25.6379699707031, -100.180206298828 25.6379699707031, -100.180206298828 25.6393432617188, -100.181579589844 25.6393432617188, -100.181579589844 25.6379699707031))",25.638,-100.182,25.639,-100.18,POINT(-100.18035 25.63893),25.639,-100.18,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.066,10,2020-10-02,5.1
9u89zp7,"POLYGON((-100.235137939453 25.6599426269531, -100.233764648438 25.6599426269531, -100.233764648438 25.6613159179688, -100.235137939453 25.6613159179688, -100.235137939453 25.6599426269531))",25.66,-100.235,25.661,-100.234,POINT(-100.23431 25.66077),25.661,-100.234,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.04,11,2020-10-02,5.1
9u8dnud,"POLYGON((-100.247497558594 25.6887817382812, -100.246124267578 25.6887817382812, -100.246124267578 25.6901550292969, -100.247497558594 25.6901550292969, -100.247497558594 25.6887817382812))",25.689,-100.247,25.69,-100.246,POINT(-100.24669 25.68967),25.69,-100.247,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.048,35,2020-10-02,5.1
9u8dpjr,"POLYGON((-100.229644775391 25.6929016113281, -100.228271484375 25.6929016113281, -100.228271484375 25.6942749023438, -100.229644775391 25.6942749023438, -100.229644775391 25.6929016113281))",25.693,-100.23,25.694,-100.228,POINT(-100.22913 25.69339),25.693,-100.229,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.021,10,2020-10-02,5.1
9u8f201,"POLYGON((-100.193939208984 25.7080078125, -100.192565917969 25.7080078125, -100.192565917969 25.7093811035156, -100.193939208984 25.7093811035156, -100.193939208984 25.7080078125))",25.708,-100.194,25.709,-100.193,POINT(-100.19314 25.7086),25.709,-100.193,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.022,3,2020-10-02,5.1
9u8dnvq,"POLYGON((-100.242004394531 25.6929016113281, -100.240631103516 25.6929016113281, -100.240631103516 25.6942749023438, -100.242004394531 25.6942749023438, -100.242004394531 25.6929016113281))",25.693,-100.242,25.694,-100.241,POINT(-100.24144 25.69336),25.693,-100.241,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.054,14,2020-10-02,5.1
9u8dnev,"POLYGON((-100.254364013672 25.6846618652344, -100.252990722656 25.6846618652344, -100.252990722656 25.68603515625, -100.254364013672 25.68603515625, -100.254364013672 25.6846618652344))",25.685,-100.254,25.686,-100.253,POINT(-100.2539 25.68548),25.685,-100.254,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.015,15,2020-10-02,5.1
9u89yzv,"POLYGON((-100.243377685547 25.6626892089844, -100.242004394531 25.6626892089844, -100.242004394531 25.6640625, -100.243377685547 25.6640625, -100.243377685547 25.6626892089844))",25.663,-100.243,25.664,-100.242,POINT(-100.24292 25.66313),25.663,-100.243,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.079,3,2020-10-02,5.1
9u8f0es,"POLYGON((-100.167846679688 25.6832885742188, -100.166473388672 25.6832885742188, -100.166473388672 25.6846618652344, -100.167846679688 25.6846618652344, -100.167846679688 25.6832885742188))",25.683,-100.168,25.685,-100.166,POINT(-100.16693 25.68425),25.684,-100.167,,Guadalupe,Nuevo León,Mexico,MX-NLE,0.343,90,2020-10-02,5.1
9u8dnuu,"POLYGON((-100.244750976562 25.6901550292969, -100.243377685547 25.6901550292969, -100.243377685547 25.6915283203125, -100.244750976562 25.6915283203125, -100.244750976562 25.6901550292969))",25.69,-100.245,25.692,-100.243,POINT(-100.24447 25.69055),25.691,-100.244,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.032,35,2020-10-02,5.1
9u8ccp3,"POLYGON((-100.149993896484 25.6599426269531, -100.148620605469 25.6599426269531, -100.148620605469 25.6613159179688, -100.149993896484 25.6613159179687, -100.149993896484 25.6599426269531))",25.66,-100.15,25.661,-100.149,POINT(-100.14938 25.66062),25.661,-100.149,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.036,25,2020-10-02,5.1
9u8cbzf,"POLYGON((-100.159606933594 25.6626892089844, -100.158233642578 25.6626892089844, -100.158233642578 25.6640625, -100.159606933594 25.6640625, -100.159606933594 25.6626892089844))",25.663,-100.16,25.664,-100.158,POINT(-100.15882 25.66305),25.663,-100.159,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.051,13,2020-10-02,5.1
9u8f0tm,"POLYGON((-100.166473388672 25.6929016113281, -100.165100097656 25.6929016113281, -100.165100097656 25.6942749023438, -100.166473388672 25.6942749023438, -100.166473388672 25.6929016113281))",25.693,-100.166,25.694,-100.165,POINT(-100.16598 25.69316),25.693,-100.166,,Guadalupe,Nuevo León,Mexico,MX-NLE,0.005,3,2020-10-02,5.1
9u8cbzs,"POLYGON((-100.156860351562 25.6613159179688, -100.155487060547 25.6613159179688, -100.155487060547 25.6626892089844, -100.156860351562 25.6626892089844, -100.156860351562 25.6613159179688))",25.661,-100.157,25.663,-100.155,POINT(-100.15649 25.66232),25.662,-100.156,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.012,5,2020-10-02,5.1
9u8dp49,"POLYGON((-100.237884521484 25.6777954101563, -100.236511230469 25.6777954101562, -100.236511230469 25.6791687011719, -100.237884521484 25.6791687011719, -100.237884521484 25.6777954101563))",25.678,-100.238,25.679,-100.237,POINT(-100.23705 25.67843),25.678,-100.237,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.053,6,2020-10-02,5.1
9u8f0ck,"POLYGON((-100.156860351562 25.6709289550781, -100.155487060547 25.6709289550781, -100.155487060547 25.6723022460938, -100.156860351562 25.6723022460938, -100.156860351562 25.6709289550781))",25.671,-100.157,25.672,-100.155,POINT(-100.15622 25.67209),25.672,-100.156,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.101,12,2020-10-02,5.1
9u89zy0,"POLYGON((-100.206298828125 25.653076171875, -100.204925537109 25.653076171875, -100.204925537109 25.6544494628906, -100.206298828125 25.6544494628906, -100.206298828125 25.653076171875))",25.653,-100.206,25.654,-100.205,POINT(-100.20561 25.65355),25.654,-100.206,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.052,8,2020-10-02,5.1
9u8f0xn,"POLYGON((-100.165100097656 25.7025146484375, -100.163726806641 25.7025146484375, -100.163726806641 25.7038879394531, -100.165100097656 25.7038879394531, -100.165100097656 25.7025146484375))",25.703,-100.165,25.704,-100.164,POINT(-100.16416 25.70352),25.704,-100.164,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.046,59,2020-10-02,5.1
9u8dped,"POLYGON((-100.214538574219 25.6832885742188, -100.213165283203 25.6832885742188, -100.213165283203 25.6846618652344, -100.214538574219 25.6846618652344, -100.214538574219 25.6832885742188))",25.683,-100.215,25.685,-100.213,POINT(-100.21399 25.68396),25.684,-100.214,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.048,11,2020-10-02,5.1
9u8f0wn,"POLYGON((-100.165100097656 25.697021484375, -100.163726806641 25.697021484375, -100.163726806641 25.6983947753906, -100.165100097656 25.6983947753906, -100.165100097656 25.697021484375))",25.697,-100.165,25.698,-100.164,POINT(-100.16424 25.69731),25.697,-100.164,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.064,70,2020-10-02,5.1
9u8f02r,"POLYGON((-100.174713134766 25.6654357910156, -100.17333984375 25.6654357910156, -100.17333984375 25.6668090820313, -100.174713134766 25.6668090820313, -100.174713134766 25.6654357910156))",25.665,-100.175,25.667,-100.173,POINT(-100.17371 25.66667),25.667,-100.174,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.058,12,2020-10-02,5.1
9u8f0z7,"POLYGON((-100.158233642578 25.7038879394531, -100.156860351562 25.7038879394531, -100.156860351562 25.7052612304688, -100.158233642578 25.7052612304688, -100.158233642578 25.7038879394531))",25.704,-100.158,25.705,-100.157,POINT(-100.15788 25.70503),25.705,-100.158,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.037,3,2020-10-02,5.1
9u8cbjh,"POLYGON((-100.189819335938 25.6475830078125, -100.188446044922 25.6475830078125, -100.188446044922 25.6489562988281, -100.189819335938 25.6489562988281, -100.189819335938 25.6475830078125))",25.648,-100.19,25.649,-100.188,POINT(-100.18905 25.64842),25.648,-100.189,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.058,4,2020-10-02,5.1
9u8f0tq,"POLYGON((-100.165100097656 25.6929016113281, -100.163726806641 25.6929016113281, -100.163726806641 25.6942749023438, -100.165100097656 25.6942749023438, -100.165100097656 25.6929016113281))",25.693,-100.165,25.694,-100.164,POINT(-100.16448 25.69339),25.693,-100.164,,Guadalupe,Nuevo León,Mexico,MX-NLE,0.012,21,2020-10-02,5.1
9u8dpnp,"POLYGON((-100.229644775391 25.697021484375, -100.228271484375 25.697021484375, -100.228271484375 25.6983947753906, -100.229644775391 25.6983947753906, -100.229644775391 25.697021484375))",25.697,-100.23,25.698,-100.228,POINT(-100.22908 25.69754),25.698,-100.229,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.016,14,2020-10-02,5.1
9u89zwn,"POLYGON((-100.209045410156 25.653076171875, -100.207672119141 25.653076171875, -100.207672119141 25.6544494628906, -100.209045410156 25.6544494628906, -100.209045410156 25.653076171875))",25.653,-100.209,25.654,-100.208,POINT(-100.20858 25.65424),25.654,-100.209,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.09,9,2020-10-02,5.1
9u8cbq9,"POLYGON((-100.182952880859 25.6558227539062, -100.181579589844 25.6558227539062, -100.181579589844 25.6571960449219, -100.182952880859 25.6571960449219, -100.182952880859 25.6558227539062))",25.656,-100.183,25.657,-100.182,POINT(-100.1823 25.65659),25.657,-100.182,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.041,12,2020-10-02,5.1
9u8f24b,"POLYGON((-100.1953125 25.7231140136719, -100.193939208984 25.7231140136719, -100.193939208984 25.7244873046875, -100.1953125 25.7244873046875, -100.1953125 25.7231140136719))",25.723,-100.195,25.724,-100.194,POINT(-100.1944 25.72397),25.724,-100.194,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.057,3,2020-10-02,5.1
9u8cbnp,"POLYGON((-100.185699462891 25.653076171875, -100.184326171875 25.653076171875, -100.184326171875 25.6544494628906, -100.185699462891 25.6544494628906, -100.185699462891 25.653076171875))",25.653,-100.186,25.654,-100.184,POINT(-100.18473 25.65349),25.653,-100.185,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.022,3,2020-10-02,5.1
9u8f08c,"POLYGON((-100.171966552734 25.6681823730469, -100.170593261719 25.6681823730469, -100.170593261719 25.6695556640625, -100.171966552734 25.6695556640625, -100.171966552734 25.6681823730469))",25.668,-100.172,25.67,-100.171,POINT(-100.17157 25.66922),25.669,-100.172,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.044,11,2020-10-02,5.1
9u8cbzt,"POLYGON((-100.155487060547 25.6613159179688, -100.154113769531 25.6613159179688, -100.154113769531 25.6626892089844, -100.155487060547 25.6626892089844, -100.155487060547 25.6613159179688))",25.661,-100.155,25.663,-100.154,POINT(-100.15444 25.66187),25.662,-100.154,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.005,3,2020-10-02,5.1
9u8cbku,"POLYGON((-100.178833007812 25.6462097167969, -100.177459716797 25.6462097167969, -100.177459716797 25.6475830078125, -100.178833007812 25.6475830078125, -100.178833007812 25.6462097167969))",25.646,-100.179,25.648,-100.177,POINT(-100.17806 25.64682),25.647,-100.178,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.018,3,2020-10-02,5.1
9u8dnut,"POLYGON((-100.243377685547 25.6887817382812, -100.242004394531 25.6887817382812, -100.242004394531 25.6901550292969, -100.243377685547 25.6901550292969, -100.243377685547 25.6887817382812))",25.689,-100.243,25.69,-100.242,POINT(-100.24319 25.68884),25.689,-100.243,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.005,3,2020-10-02,5.1
9u8f0xq,"POLYGON((-100.165100097656 25.7038879394531, -100.163726806641 25.7038879394531, -100.163726806641 25.7052612304688, -100.165100097656 25.7052612304688, -100.165100097656 25.7038879394531))",25.704,-100.165,25.705,-100.164,POINT(-100.16406 25.7047),25.705,-100.164,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.067,78,2020-10-02,5.1
9u8cb7f,"POLYGON((-100.181579589844 25.6407165527344, -100.180206298828 25.6407165527344, -100.180206298828 25.64208984375, -100.181579589844 25.64208984375, -100.181579589844 25.6407165527344))",25.641,-100.182,25.642,-100.18,POINT(-100.18074 25.64126),25.641,-100.181,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.072,3,2020-10-02,5.1
9u89zqx,"POLYGON((-100.218658447266 25.6558227539062, -100.21728515625 25.6558227539062, -100.21728515625 25.6571960449219, -100.218658447266 25.6571960449219, -100.218658447266 25.6558227539062))",25.656,-100.219,25.657,-100.217,POINT(-100.21833 25.65683),25.657,-100.218,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.024,4,2020-10-02,5.1
9u89zw9,"POLYGON((-100.215911865234 25.6558227539062, -100.214538574219 25.6558227539063, -100.214538574219 25.6571960449219, -100.215911865234 25.6571960449219, -100.215911865234 25.6558227539062))",25.656,-100.216,25.657,-100.215,POINT(-100.21538 25.65631),25.656,-100.215,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.044,5,2020-10-02,5.1
9u8dn8v,"POLYGON((-100.254364013672 25.6681823730469, -100.252990722656 25.6681823730469, -100.252990722656 25.6695556640625, -100.254364013672 25.6695556640625, -100.254364013672 25.6681823730469))",25.668,-100.254,25.67,-100.253,POINT(-100.25313 25.66946),25.669,-100.253,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.147,5,2020-10-02,5.1
9u8dnu3,"POLYGON((-100.248870849609 25.6874084472656, -100.247497558594 25.6874084472656, -100.247497558594 25.6887817382812, -100.248870849609 25.6887817382812, -100.248870849609 25.6874084472656))",25.687,-100.249,25.689,-100.247,POINT(-100.24811 25.68804),25.688,-100.248,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.04,9,2020-10-02,5.1
9u8dn6s,"POLYGON((-100.266723632812 25.6777954101562, -100.265350341797 25.6777954101562, -100.265350341797 25.6791687011719, -100.266723632812 25.6791687011719, -100.266723632812 25.6777954101562))",25.678,-100.267,25.679,-100.265,POINT(-100.26543 25.67831),25.678,-100.265,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.054,3,2020-10-02,5.1
9u8f24f,"POLYGON((-100.192565917969 25.7231140136719, -100.191192626953 25.7231140136719, -100.191192626953 25.7244873046875, -100.192565917969 25.7244873046875, -100.192565917969 25.7231140136719))",25.723,-100.193,25.724,-100.191,POINT(-100.19212 25.72384),25.724,-100.192,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.129,6,2020-10-02,5.1
9u8dny5,"POLYGON((-100.246124267578 25.697021484375, -100.244750976562 25.697021484375, -100.244750976562 25.6983947753906, -100.246124267578 25.6983947753906, -100.246124267578 25.697021484375))",25.697,-100.246,25.698,-100.245,POINT(-100.24607 25.69758),25.698,-100.246,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.063,7,2020-10-02,5.1
9u8f0z3,"POLYGON((-100.160980224609 25.7038879394531, -100.159606933594 25.7038879394531, -100.159606933594 25.7052612304688, -100.160980224609 25.7052612304688, -100.160980224609 25.7038879394531))",25.704,-100.161,25.705,-100.16,POINT(-100.16008 25.70459),25.705,-100.16,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.021,3,2020-10-02,5.1
9u8dnv5,"POLYGON((-100.246124267578 25.6915283203125, -100.244750976562 25.6915283203125, -100.244750976562 25.6929016113281, -100.246124267578 25.6929016113281, -100.246124267578 25.6915283203125))",25.692,-100.246,25.693,-100.245,POINT(-100.24522 25.69212),25.692,-100.245,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.029,60,2020-10-02,5.1
9u8dnxp,"POLYGON((-100.251617431641 25.7025146484375, -100.250244140625 25.7025146484375, -100.250244140625 25.7038879394531, -100.251617431641 25.7038879394531, -100.251617431641 25.7025146484375))",25.703,-100.252,25.704,-100.25,POINT(-100.25099 25.70313),25.703,-100.251,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.031,6,2020-10-02,5.1
9u8dnzj,"POLYGON((-100.243377685547 25.7025146484375, -100.242004394531 25.7025146484375, -100.242004394531 25.7038879394531, -100.243377685547 25.7038879394531, -100.243377685547 25.7025146484375))",25.703,-100.243,25.704,-100.242,POINT(-100.24241 25.70309),25.703,-100.242,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.092,17,2020-10-02,5.1
9u8f0tn,"POLYGON((-100.165100097656 25.6915283203125, -100.163726806641 25.6915283203125, -100.163726806641 25.6929016113281, -100.165100097656 25.6929016113281, -100.165100097656 25.6915283203125))",25.692,-100.165,25.693,-100.164,POINT(-100.1645 25.69247),25.692,-100.164,,Guadalupe,Nuevo León,Mexico,MX-NLE,0.083,209,2020-10-02,5.1
9u8f0t7,"POLYGON((-100.169219970703 25.6929016113281, -100.167846679688 25.6929016113281, -100.167846679688 25.6942749023438, -100.169219970703 25.6942749023437, -100.169219970703 25.6929016113281))",25.693,-100.169,25.694,-100.168,POINT(-100.16849 25.69347),25.693,-100.168,,Guadalupe,Nuevo León,Mexico,MX-NLE,0.005,3,2020-10-02,5.1
9u8dne8,"POLYGON((-100.26123046875 25.6832885742188, -100.259857177734 25.6832885742188, -100.259857177734 25.6846618652344, -100.26123046875 25.6846618652344, -100.26123046875 25.6832885742188))",25.683,-100.261,25.685,-100.26,POINT(-100.26028 25.68414),25.684,-100.26,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.008,10,2020-10-02,5.1
9u8dnz0,"POLYGON((-100.250244140625 25.7025146484375, -100.248870849609 25.7025146484375, -100.248870849609 25.7038879394531, -100.250244140625 25.7038879394531, -100.250244140625 25.7025146484375))",25.703,-100.25,25.704,-100.249,POINT(-100.24915 25.7031),25.703,-100.249,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.023,4,2020-10-02,5.1
9u8cbvf,"POLYGON((-100.159606933594 25.6517028808594, -100.158233642578 25.6517028808594, -100.158233642578 25.653076171875, -100.159606933594 25.653076171875, -100.159606933594 25.6517028808594))",25.652,-100.16,25.653,-100.158,POINT(-100.15919 25.65217),25.652,-100.159,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.184,3,2020-10-02,5.1
9u89zr1,"POLYGON((-100.226898193359 25.6585693359375, -100.225524902344 25.6585693359375, -100.225524902344 25.6599426269531, -100.226898193359 25.6599426269531, -100.226898193359 25.6585693359375))",25.659,-100.227,25.66,-100.226,POINT(-100.22589 25.65887),25.659,-100.226,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.077,7,2020-10-02,5.1
9u8dpx8,"POLYGON((-100.21728515625 25.7052612304688, -100.215911865234 25.7052612304688, -100.215911865234 25.7066345214844, -100.21728515625 25.7066345214844, -100.21728515625 25.7052612304688))",25.705,-100.217,25.707,-100.216,POINT(-100.21669 25.70595),25.706,-100.217,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.043,3,2020-10-02,5.1
9u8cbzg,"POLYGON((-100.158233642578 25.6626892089844, -100.156860351562 25.6626892089844, -100.156860351562 25.6640625, -100.158233642578 25.6640625, -100.158233642578 25.6626892089844))",25.663,-100.158,25.664,-100.157,POINT(-100.1578 25.66285),25.663,-100.158,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.028,3,2020-10-02,5.1
9u8dngh,"POLYGON((-100.244750976562 25.6805419921875, -100.243377685547 25.6805419921875, -100.243377685547 25.6819152832031, -100.244750976562 25.6819152832031, -100.244750976562 25.6805419921875))",25.681,-100.245,25.682,-100.243,POINT(-100.24384 25.68121),25.681,-100.244,Guadalupe,Guadalupe,Nuevo León,Mexico,MX-NLE,0.078,5,2020-10-02,5.1
